date,productname,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
2004-06-06,Asparagus,1.14,2.86,2.99,2.99,2.99,159.42982456140356
2004-06-06,Avocados,0.82,1.06,1.69,1.74,1.79,91.46341463414636
2004-06-06,Broccoli Bunches,0.28,1.44,1.39,1.26,1.18,370.5357142857142
2004-06-06,Broccoli Crowns,0.35,1.68,1.83,1.49,1.59,370.7142857142857
2004-06-06,Cantaloupe,0.15,0.56,0.64,0.53,0.64,295.0
2004-06-06,Carrots,0.21,0.72,0.78,0.57,0.82,244.04761904761904
2004-06-06,Cauliflower,0.44,0.95,1.18,1.34,1.09,159.0909090909091
2004-05-30,Green Leaf Lettuce,0.31,1.09,1.39,0.87,1.62,300.8064516129033
2004-05-30,Asparagus,1.19,3.1,2.87,3.49,2.87,159.0336134453782
2004-05-30,Iceberg Lettuce,0.31,1.1,1.32,1.12,1.32,291.93548387096774
2004-05-30,Avocados,0.8,1.19,1.74,1.74,1.79,101.87499999999999
2004-05-30,Red Leaf Lettuce,0.19,1.09,1.39,0.87,1.62,553.9473684210527
2004-05-30,Broccoli Bunches,0.27,1.54,1.29,1.16,1.33,392.59259259259255
2004-05-30,Romaine Lettuce,0.21,1.09,1.39,0.87,1.24,446.42857142857144
2004-05-30,Broccoli Crowns,0.32,1.69,1.79,1.24,1.67,399.21875
2004-05-30,Oranges,0.08,0.0,0.0,0.31,0.0,-3.125
2004-05-30,Cantaloupe,0.12,0.6,0.78,1.29,0.5,560.4166666666667
2004-05-30,Potatoes,0.5,3.81,3.12,2.24,2.99,508.0
2004-05-30,Carrots,0.21,0.72,0.78,0.63,0.82,251.19047619047618
2004-05-30,Strawberries,0.97,2.59,2.13,2.24,2.74,150.0
2004-05-30,Cauliflower,0.3,1.05,1.18,1.29,1.09,284.16666666666674
2004-05-30,Peaches,0.34,1.91,1.44,1.74,1.49,383.8235294117647
2004-05-30,Celery,0.29,1.36,1.22,0.99,1.54,340.5172413793104
2004-05-30,Plums,1.11,2.32,2.49,2.49,2.87,129.0540540540541
2004-05-30,Flame Grapes,0.81,1.71,1.74,2.49,2.99,175.61728395061724
2004-05-30,Nectarines,0.33,2.16,1.62,1.74,2.12,478.7878787878788
2004-05-30,Honeydews,0.16,0.59,0.67,0.64,0.78,318.7499999999999
2004-05-23,Celery,0.27,1.36,1.14,0.99,1.59,370.3703703703703
2004-05-23,Nectarines,0.45,1.73,2.07,2.62,2.37,388.33333333333326
2004-05-23,Flame Grapes,1.01,2.22,2.07,2.87,2.99,151.23762376237627
2004-05-23,Honeydews,0.15,0.62,0.67,0.67,0.78,356.66666666666674
2004-05-23,Green Leaf Lettuce,0.19,1.09,1.39,0.87,1.62,553.9473684210527
2004-05-23,Asparagus,1.37,3.16,2.11,3.12,2.62,100.91240875912408
2004-05-23,Iceberg Lettuce,0.19,1.19,1.24,1.07,1.32,534.2105263157895
2004-05-23,Avocados,0.79,1.19,1.52,1.52,1.84,92.08860759493672
2004-05-23,Red Leaf Lettuce,0.19,1.09,1.39,0.87,1.62,553.9473684210527
2004-05-23,Broccoli Bunches,0.26,1.54,1.29,1.19,1.47,427.88461538461536
2004-05-23,Romaine Lettuce,0.17,1.09,1.39,0.87,1.12,557.3529411764706
2004-05-23,Broccoli Crowns,0.29,1.69,1.34,1.32,1.57,410.34482758620703
2004-05-23,Oranges,0.1,0.26,0.33,0.32,0.31,205.00000000000003
2004-05-23,Cantaloupe,0.11,0.6,0.82,0.54,0.77,520.4545454545454
2004-05-23,Potatoes,0.5,3.56,3.37,2.99,3.49,570.5
2004-05-23,Carrots,0.21,0.72,0.78,0.56,0.82,242.85714285714283
2004-05-23,Strawberries,1.0,2.37,1.58,2.16,2.67,119.50000000000003
2004-05-23,Cauliflower,0.28,1.05,1.18,1.34,1.09,316.07142857142856
2004-05-23,Peaches,0.42,1.82,2.32,2.24,2.24,413.09523809523813
2004-05-16,Carrots,0.22,0.72,0.78,0.56,0.82,227.27272727272725
2004-05-16,Strawberries,0.96,2.19,2.48,2.12,2.49,141.66666666666669
2004-05-16,Cauliflower,0.19,1.07,1.26,1.52,1.21,565.7894736842106
2004-05-16,Peaches,0.6,1.48,0.0,2.39,0.0,61.25000000000001
2004-05-16,Celery,0.27,1.36,1.29,1.04,1.54,384.25925925925924
2004-05-16,Nectarines,0.65,0.0,2.24,2.82,2.74,200.0
2004-05-16,Flame Grapes,1.43,2.15,2.24,2.99,2.99,81.29370629370631
2004-05-16,Honeydews,0.15,0.62,0.65,0.64,0.75,343.33333333333337
2004-05-16,Green Leaf Lettuce,0.18,1.09,1.39,0.87,1.62,590.2777777777778
2004-05-16,Asparagus,1.31,2.98,2.49,2.94,1.97,98.09160305343512
2004-05-16,Iceberg Lettuce,0.19,1.13,1.27,0.83,1.19,481.57894736842104
2004-05-16,Avocados,0.73,1.19,1.57,1.47,1.72,103.76712328767121
2004-05-16,Red Leaf Lettuce,0.18,1.09,1.39,0.87,1.62,590.2777777777778
2004-05-16,Broccoli Bunches,0.27,1.44,1.39,1.19,1.09,373.1481481481481
2004-05-16,Romaine Lettuce,0.14,1.09,1.39,0.87,1.24,719.6428571428571
2004-05-16,Broccoli Crowns,0.33,1.46,1.42,1.37,1.62,344.69696969696975
2004-05-16,Oranges,0.1,0.26,0.32,0.33,0.32,207.50000000000003
2004-05-16,Cantaloupe,0.12,0.76,0.67,0.51,0.91,493.75
2004-05-16,Potatoes,0.51,3.81,3.24,3.09,3.49,568.1372549019608
2004-05-09,Iceberg Lettuce,0.17,1.02,1.12,1.0,1.37,563.235294117647
2004-05-09,Red Leaf Lettuce,0.17,1.06,1.39,0.87,1.74,644.1176470588235
2004-05-09,Asparagus,1.22,2.49,3.32,3.07,2.49,132.99180327868854
2004-05-09,Romaine Lettuce,0.14,1.11,1.39,0.87,0.52,594.6428571428571
2004-05-09,Avocados,0.74,1.25,1.52,1.64,1.62,103.71621621621622
2004-05-09,Oranges,0.1,0.24,0.41,0.31,0.29,212.5
2004-05-09,Broccoli Bunches,0.37,1.24,1.15,1.09,1.33,224.99999999999994
2004-05-09,Potatoes,0.5,3.74,2.99,2.92,3.99,582.0
2004-05-09,Broccoli Crowns,0.42,1.64,1.72,1.09,1.62,261.30952380952385
2004-05-09,Strawberries,0.88,2.21,2.56,2.24,2.37,166.47727272727272
2004-05-09,Carrots,0.22,0.72,0.78,0.56,0.84,229.54545454545453
2004-05-09,Cauliflower,0.26,0.8,1.61,1.24,1.03,350.0
2004-05-09,Celery,0.41,1.36,1.22,0.99,1.54,211.58536585365857
2004-05-09,Honeydews,0.19,0.64,0.65,0.69,0.72,255.26315789473685
2004-05-09,Green Leaf Lettuce,0.18,1.11,1.39,0.87,1.74,609.7222222222223
2004-05-02,Broccoli Bunches,0.32,1.44,1.32,1.36,1.08,306.25
2004-05-02,Strawberries,0.99,2.13,1.54,2.24,2.99,124.74747474747474
2004-05-02,Broccoli Crowns,0.37,1.68,1.43,1.47,1.47,308.78378378378375
2004-05-02,Carrots,0.22,0.72,0.78,0.59,0.81,229.54545454545453
2004-05-02,Cauliflower,0.39,1.01,1.33,1.04,1.09,186.5384615384615
2004-05-02,Celery,0.59,1.33,1.22,0.99,1.44,111.0169491525424
2004-05-02,Green Leaf Lettuce,0.18,1.09,1.39,0.82,1.62,583.3333333333334
2004-05-02,Iceberg Lettuce,0.19,1.1,1.32,1.07,1.12,506.57894736842104
2004-05-02,Red Leaf Lettuce,0.18,1.09,1.39,0.82,1.62,583.3333333333334
2004-05-02,Romaine Lettuce,0.15,1.02,1.39,0.89,1.24,656.6666666666667
2004-05-02,Asparagus,1.18,2.65,1.43,3.16,2.74,111.44067796610173
2004-05-02,Oranges,0.09,0.26,0.25,0.25,0.26,183.33333333333334
2004-05-02,Avocados,0.77,0.88,1.49,1.79,1.57,86.03896103896105
2004-05-02,Potatoes,0.51,3.81,3.49,3.09,3.99,604.9019607843137
2004-04-25,Iceberg Lettuce,0.3,0.98,1.32,0.94,1.37,284.16666666666663
2004-04-25,Red Leaf Lettuce,0.18,1.09,1.39,0.8,1.62,580.5555555555557
2004-04-25,Romaine Lettuce,0.15,1.09,1.39,0.75,1.24,645.0
2004-04-25,Oranges,0.09,0.26,0.29,0.31,0.31,225.00000000000006
2004-04-25,Potatoes,0.53,3.81,3.44,2.74,3.99,559.433962264151
2004-04-25,Strawberries,0.95,2.49,2.9,2.34,3.16,186.5789473684211
2004-04-25,Cauliflower,0.19,1.07,1.11,1.67,1.03,542.1052631578947
2004-04-25,Celery,0.54,1.33,1.14,0.97,1.32,120.37037037037032
2004-04-25,Green Leaf Lettuce,0.18,1.09,1.39,0.8,1.62,580.5555555555557
2004-04-25,Asparagus,1.07,2.65,2.99,2.24,2.49,142.28971962616822
2004-04-25,Avocados,0.77,1.51,1.48,1.36,1.32,84.09090909090911
2004-04-25,Broccoli Bunches,0.24,1.5,1.16,1.12,1.22,420.83333333333337
2004-04-25,Broccoli Crowns,0.29,1.68,1.79,1.54,1.39,451.7241379310344
2004-04-25,Carrots,0.22,0.72,0.9,0.61,0.82,246.5909090909091
2004-04-18,Red Leaf Lettuce,0.18,1.09,1.39,0.8,1.57,573.6111111111112
2004-04-18,Romaine Lettuce,0.15,1.09,1.39,0.8,0.99,611.6666666666669
2004-04-18,Asparagus,1.12,2.61,2.74,2.49,2.62,133.48214285714283
2004-04-18,Oranges,0.08,0.24,0.21,0.31,0.26,218.75
2004-04-18,Avocados,0.73,1.25,1.37,1.59,1.29,88.35616438356165
2004-04-18,Potatoes,0.53,3.81,2.99,2.74,3.99,538.2075471698114
2004-04-18,Broccoli Bunches,0.24,1.54,1.37,1.32,1.33,479.1666666666667
2004-04-18,Strawberries,0.79,2.12,2.62,2.62,2.44,210.126582278481
2004-04-18,Broccoli Crowns,0.31,1.68,1.83,1.54,1.32,413.7096774193549
2004-04-18,Carrots,0.22,0.72,0.78,0.59,0.82,230.68181818181816
2004-04-18,Cauliflower,0.2,1.1,1.38,1.32,1.03,503.74999999999994
2004-04-18,Celery,0.44,1.24,1.22,0.97,1.32,169.88636363636363
2004-04-18,Green Leaf Lettuce,0.18,1.09,1.39,0.8,1.57,573.6111111111112
2004-04-18,Iceberg Lettuce,0.33,1.13,1.02,1.07,1.37,247.72727272727272
2004-04-11,Avocados,0.66,1.29,1.37,1.17,1.42,98.86363636363636
2004-04-11,Potatoes,0.53,3.31,3.49,2.89,2.99,498.11320754716985
2004-04-11,Broccoli Bunches,0.28,1.5,1.37,1.24,1.37,389.2857142857142
2004-04-11,Strawberries,0.72,2.57,2.62,2.59,2.57,259.375
2004-04-11,Broccoli Crowns,0.37,1.68,1.42,1.24,1.19,273.6486486486486
2004-04-11,Carrots,0.22,0.75,0.78,0.59,0.82,234.0909090909091
2004-04-11,Cauliflower,0.26,1.15,1.51,1.24,0.96,367.3076923076923
2004-04-11,Celery,0.38,1.35,1.12,0.97,1.39,217.76315789473685
2004-04-11,Green Leaf Lettuce,0.19,1.09,1.39,0.89,1.62,556.578947368421
2004-04-11,Iceberg Lettuce,0.21,1.15,1.09,0.99,1.37,447.6190476190477
2004-04-11,Red Leaf Lettuce,0.19,1.09,1.39,0.89,1.62,556.578947368421
2004-04-11,Romaine Lettuce,0.17,1.09,1.39,0.83,1.24,569.1176470588234
2004-04-11,Asparagus,1.09,2.98,2.87,1.72,1.74,113.53211009174306
2004-04-11,Oranges,0.08,0.24,0.24,0.24,0.32,225.0
2004-04-04,Cauliflower,0.24,0.92,0.84,1.34,0.84,310.4166666666667
2004-04-04,Celery,0.33,1.26,0.98,0.97,1.54,259.8484848484848
2004-04-04,Green Leaf Lettuce,0.19,1.04,1.39,0.89,1.62,549.9999999999999
2004-04-04,Iceberg Lettuce,0.26,1.18,1.24,1.19,1.37,378.8461538461538
2004-04-04,Red Leaf Lettuce,0.19,1.04,1.39,0.89,1.62,549.9999999999999
2004-04-04,Romaine Lettuce,0.18,1.04,1.39,0.89,1.12,516.6666666666666
2004-04-04,Asparagus,1.21,2.41,1.49,2.32,1.07,50.61983471074383
2004-04-04,Oranges,0.08,0.24,0.25,0.26,0.3,228.125
2004-04-04,Avocados,0.67,1.29,1.57,1.79,1.49,129.10447761194033
2004-04-04,Potatoes,0.42,3.61,3.49,2.04,3.99,681.5476190476192
2004-04-04,Broccoli Bunches,0.29,1.5,0.7,1.27,1.37,317.2413793103448
2004-04-04,Strawberries,1.02,2.44,1.87,1.74,2.26,103.67647058823528
2004-04-04,Broccoli Crowns,0.36,1.5,1.43,1.54,1.47,312.5
2004-04-04,Carrots,0.22,0.75,0.78,0.7,0.84,248.86363636363632
2004-03-28,Iceberg Lettuce,0.26,1.18,1.19,1.32,1.54,402.8846153846154
2004-03-28,Red Leaf Lettuce,0.18,1.09,1.29,0.89,1.62,579.1666666666667
2004-03-28,Romaine Lettuce,0.16,1.09,1.29,0.89,1.07,578.125
2004-03-28,Asparagus,1.23,2.73,2.99,2.19,2.24,106.30081300813008
2004-03-28,Oranges,0.08,0.24,0.21,0.32,0.28,228.125
2004-03-28,Avocados,0.7,1.29,1.37,1.36,1.57,99.6428571428572
2004-03-28,Potatoes,0.54,3.61,3.69,2.89,4.49,579.6296296296296
2004-03-28,Broccoli Bunches,0.25,1.56,1.37,1.14,1.41,448.00000000000006
2004-03-28,Strawberries,1.1,2.24,2.94,2.47,2.57,132.27272727272728
2004-03-28,Broccoli Crowns,0.33,1.68,1.83,1.17,1.47,365.9090909090908
2004-03-28,Carrots,0.22,0.75,0.78,0.63,0.84,240.9090909090909
2004-03-28,Cauliflower,0.27,1.04,1.51,1.32,0.84,336.1111111111111
2004-03-28,Celery,0.33,1.35,1.22,0.92,1.54,281.06060606060606
2004-03-28,Green Leaf Lettuce,0.18,1.09,1.29,0.89,1.62,579.1666666666667
2004-03-21,Oranges,0.08,0.26,0.31,0.26,0.3,253.12500000000006
2004-03-21,Avocados,0.69,1.24,1.37,1.5,1.49,102.89855072463769
2004-03-21,Potatoes,0.54,3.6,2.12,2.67,3.49,450.0
2004-03-21,Broccoli Bunches,0.22,1.6,1.3,1.22,1.18,502.27272727272725
2004-03-21,Strawberries,0.83,2.61,2.22,2.74,2.27,196.3855421686747
2004-03-21,Broccoli Crowns,0.26,1.68,1.47,1.32,1.49,473.0769230769231
2004-03-21,Carrots,0.22,0.75,0.78,0.59,0.89,242.0454545454546
2004-03-21,Cauliflower,0.21,1.16,1.17,1.52,1.09,488.09523809523813
2004-03-21,Celery,0.24,1.35,1.22,0.97,1.49,423.95833333333337
2004-03-21,Green Leaf Lettuce,0.18,1.09,1.34,0.82,1.67,583.3333333333334
2004-03-21,Iceberg Lettuce,0.18,1.13,1.24,1.24,1.54,615.2777777777778
2004-03-21,Red Leaf Lettuce,0.18,0.97,1.34,0.82,1.67,566.6666666666667
2004-03-21,Romaine Lettuce,0.15,0.97,1.29,0.82,1.19,611.6666666666666
2004-03-21,Asparagus,0.89,3.49,2.69,2.84,2.37,219.94382022471913
2004-03-14,Carrots,0.23,0.75,0.78,0.6,0.99,239.1304347826087
2004-03-14,Cauliflower,0.2,1.02,1.21,1.39,1.03,481.25
2004-03-14,Celery,0.25,1.35,1.22,0.99,1.49,405.00000000000006
2004-03-14,Green Leaf Lettuce,0.18,1.18,1.32,0.94,1.69,612.5
2004-03-14,Iceberg Lettuce,0.18,1.13,1.06,1.32,1.49,594.4444444444445
2004-03-14,Red Leaf Lettuce,0.18,1.16,1.32,0.94,1.69,609.7222222222222
2004-03-14,Romaine Lettuce,0.15,1.18,1.32,0.94,1.07,651.6666666666666
2004-03-14,Asparagus,0.81,3.6,3.24,2.66,3.24,293.2098765432099
2004-03-14,Oranges,0.08,0.25,0.19,0.23,0.26,190.625
2004-03-14,Avocados,0.67,1.24,1.45,1.67,1.45,116.79104477611939
2004-03-14,Potatoes,0.54,3.36,3.32,2.61,2.99,468.5185185185184
2004-03-14,Broccoli Bunches,0.21,1.6,1.41,1.14,1.37,557.1428571428571
2004-03-14,Strawberries,0.96,2.62,2.62,3.16,3.37,206.51041666666666
2004-03-14,Broccoli Crowns,0.26,1.6,1.52,1.37,1.59,484.6153846153846
2004-03-07,Green Leaf Lettuce,0.18,1.2,1.27,0.97,1.74,619.4444444444445
2004-03-07,Iceberg Lettuce,0.2,1.1,1.24,1.32,1.24,512.5
2004-03-07,Red Leaf Lettuce,0.18,1.2,1.27,0.97,1.74,619.4444444444445
2004-03-07,Romaine Lettuce,0.15,1.2,1.27,0.97,1.37,701.6666666666665
2004-03-07,Oranges,0.08,0.28,0.24,0.22,0.26,212.5
2004-03-07,Potatoes,0.54,3.98,3.32,2.74,3.99,549.537037037037
2004-03-07,Strawberries,1.28,3.11,3.24,3.49,3.62,162.890625
2004-03-07,Celery,0.32,1.26,1.29,0.97,1.59,299.21874999999994
2004-03-07,Asparagus,1.07,3.24,3.24,3.62,2.62,197.19626168224303
2004-03-07,Avocados,0.71,1.24,1.25,1.55,1.37,90.4929577464789
2004-03-07,Broccoli Bunches,0.24,1.56,1.36,1.27,1.39,481.2499999999999
2004-03-07,Broccoli Crowns,0.29,1.68,1.52,1.54,1.49,437.06896551724145
2004-03-07,Carrots,0.23,0.75,0.78,0.53,0.99,231.52173913043475
2004-03-07,Cauliflower,0.22,1.16,1.36,1.52,1.39,517.0454545454545
2004-02-29,Asparagus,1.9,3.23,2.59,3.82,2.09,54.342105263157904
2004-02-29,Oranges,0.07,0.25,0.24,0.35,0.26,292.85714285714283
2004-02-29,Avocados,0.82,1.24,1.32,1.69,1.42,72.8658536585366
2004-02-29,Potatoes,0.54,3.73,3.09,2.87,3.99,533.3333333333334
2004-02-29,Broccoli Bunches,0.25,1.5,1.12,1.14,1.49,425.0
2004-02-29,Strawberries,1.79,2.86,3.05,3.74,3.12,78.35195530726256
2004-02-29,Broccoli Crowns,0.3,1.6,1.0,1.54,1.62,380.00000000000006
2004-02-29,Carrots,0.23,0.75,1.0,0.61,0.83,246.73913043478257
2004-02-29,Cauliflower,0.25,1.16,1.11,1.09,1.39,375.0
2004-02-29,Celery,0.46,1.35,1.27,1.07,1.59,186.9565217391304
2004-02-29,Green Leaf Lettuce,0.18,1.11,1.34,0.92,1.74,609.7222222222223
2004-02-29,Iceberg Lettuce,0.24,1.27,0.99,1.57,1.37,441.6666666666667
2004-02-29,Red Leaf Lettuce,0.18,1.11,1.34,0.92,1.74,609.7222222222223
2004-02-29,Romaine Lettuce,0.16,1.11,1.34,0.96,1.24,626.5625
2004-02-22,Broccoli Crowns,0.38,1.62,1.27,1.67,1.74,314.47368421052636
2004-02-22,Carrots,0.22,0.75,0.75,0.59,0.87,236.36363636363637
2004-02-22,Cauliflower,0.41,1.16,1.18,1.57,1.21,212.19512195121953
2004-02-22,Celery,0.63,1.26,1.12,1.07,1.54,98.01587301587303
2004-02-22,Green Leaf Lettuce,0.19,1.11,1.34,0.94,1.74,575.0
2004-02-22,Iceberg Lettuce,0.48,0.99,1.09,1.04,1.47,139.0625
2004-02-22,Red Leaf Lettuce,0.19,1.11,1.34,0.94,1.74,575.0
2004-02-22,Romaine Lettuce,0.2,1.11,1.34,0.97,1.37,498.75
2004-02-22,Asparagus,2.19,3.23,2.59,2.66,3.12,32.42009132420094
2004-02-22,Oranges,0.07,0.25,0.31,0.29,0.3,310.7142857142858
2004-02-22,Avocados,0.88,1.19,1.37,1.57,1.49,59.65909090909092
2004-02-22,Potatoes,0.54,3.68,3.49,1.99,3.99,508.7962962962963
2004-02-22,Broccoli Bunches,0.31,1.6,1.25,1.39,1.24,341.9354838709678
2004-02-22,Strawberries,2.11,3.32,3.08,4.32,3.87,72.86729857819907
2004-02-15,Green Leaf Lettuce,0.19,1.11,1.21,0.94,1.74,557.8947368421052
2004-02-15,Iceberg Lettuce,0.6,1.13,1.16,1.27,1.16,96.66666666666666
2004-02-15,Red Leaf Lettuce,0.19,1.11,1.21,0.94,1.79,564.4736842105264
2004-02-15,Romaine Lettuce,0.19,1.2,1.21,0.97,1.24,507.8947368421053
2004-02-15,Asparagus,1.75,3.23,3.49,3.74,2.87,90.42857142857146
2004-02-15,Oranges,0.07,0.25,0.18,0.25,0.24,228.57142857142853
2004-02-15,Avocados,0.8,1.19,1.3,1.87,1.47,82.18749999999999
2004-02-15,Potatoes,0.56,3.93,3.82,2.66,2.99,498.21428571428567
2004-02-15,Broccoli Bunches,0.39,1.35,1.12,1.36,1.54,244.2307692307692
2004-02-15,Strawberries,2.03,3.16,3.67,3.49,3.62,71.67487684729068
2004-02-15,Broccoli Crowns,0.5,1.68,1.15,1.59,1.59,200.5
2004-02-15,Carrots,0.23,0.74,0.75,0.59,0.83,216.30434782608697
2004-02-15,Cauliflower,0.48,0.98,0.98,1.29,1.17,130.20833333333334
2004-02-15,Celery,0.74,1.26,1.19,0.99,1.54,68.24324324324327
2004-02-08,Romaine Lettuce,0.2,1.11,1.16,0.97,1.12,445.0
2004-02-08,Asparagus,1.47,3.24,3.57,0.0,0.0,15.816326530612246
2004-02-08,Oranges,0.07,0.23,0.32,0.28,0.23,278.57142857142856
2004-02-08,Avocados,0.71,1.24,1.45,1.26,1.42,89.08450704225352
2004-02-08,Potatoes,0.58,3.68,2.99,2.92,3.99,485.3448275862069
2004-02-08,Broccoli Bunches,0.32,1.6,1.42,1.26,1.39,342.96875
2004-02-08,Strawberries,2.11,2.87,2.83,0.0,3.12,4.502369668246464
2004-02-08,Broccoli Crowns,0.38,1.68,1.34,1.54,1.57,303.2894736842105
2004-02-08,Carrots,0.23,0.74,0.78,0.62,0.97,238.0434782608696
2004-02-08,Cauliflower,0.36,1.02,1.42,1.29,0.66,204.86111111111111
2004-02-08,Celery,0.59,1.35,1.29,0.99,1.44,114.8305084745763
2004-02-08,Green Leaf Lettuce,0.18,1.11,1.16,0.97,1.79,598.6111111111112
2004-02-08,Iceberg Lettuce,0.34,1.13,1.32,1.32,1.17,263.2352941176471
2004-02-08,Red Leaf Lettuce,0.18,1.11,1.16,0.97,1.79,598.6111111111112
2004-02-01,Strawberries,2.18,2.72,3.45,4.49,3.99,68.00458715596329
2004-02-01,Broccoli Crowns,0.27,1.98,1.34,1.59,1.49,492.59259259259255
2004-02-01,Carrots,0.23,0.74,0.9,0.59,0.74,222.8260869565217
2004-02-01,Cauliflower,0.35,0.98,1.42,1.11,0.97,219.99999999999997
2004-02-01,Celery,0.47,1.2,1.27,0.97,1.54,164.8936170212766
2004-02-01,Green Leaf Lettuce,0.19,1.11,1.57,0.97,1.92,632.8947368421053
2004-02-01,Iceberg Lettuce,0.2,1.21,1.24,1.44,1.42,563.75
2004-02-01,Red Leaf Lettuce,0.19,1.11,1.57,0.97,1.92,632.8947368421053
2004-02-01,Romaine Lettuce,0.2,1.11,1.57,0.97,1.12,496.25000000000006
2004-02-01,Oranges,0.07,0.28,0.34,0.15,0.23,257.1428571428572
2004-02-01,Avocados,0.64,1.03,1.59,1.79,2.0,150.390625
2004-02-01,Potatoes,0.58,3.68,3.37,3.22,2.99,471.55172413793116
2004-02-01,Broccoli Bunches,0.23,1.56,1.21,1.39,1.53,518.4782608695652
2004-01-25,Cauliflower,0.23,1.15,1.49,1.74,1.12,497.8260869565217
2004-01-25,Celery,0.5,1.35,1.19,0.99,1.54,153.5
2004-01-25,Green Leaf Lettuce,0.21,1.11,1.62,1.04,2.12,601.1904761904763
2004-01-25,Iceberg Lettuce,0.2,1.21,1.32,1.49,1.42,580.0
2004-01-25,Red Leaf Lettuce,0.58,3.88,3.37,3.37,3.99,529.7413793103449
2004-01-25,Romaine Lettuce,0.2,1.11,1.62,1.01,1.24,522.5
2004-01-25,Oranges,0.07,0.25,0.21,0.32,0.32,292.85714285714283
2004-01-25,Avocados,0.63,1.21,1.22,1.01,1.32,88.88888888888889
2004-01-25,Potatoes,0.58,3.88,3.37,3.37,3.99,529.7413793103449
2004-01-25,Broccoli Bunches,0.24,1.6,1.37,1.39,1.24,483.33333333333337
2004-01-25,Strawberries,2.02,3.17,3.62,3.99,4.24,85.8910891089109
2004-01-25,Broccoli Crowns,0.28,2.0,1.21,1.64,1.49,466.07142857142844
2004-01-25,Carrots,0.23,0.8,0.78,0.59,0.87,230.43478260869566
2004-01-18,Green Leaf Lettuce,0.28,1.11,1.62,1.08,2.12,429.46428571428567
2004-01-18,Iceberg Lettuce,0.22,1.24,1.09,1.49,2.12,575.0
2004-01-18,Red Leaf Lettuce,0.27,1.11,1.62,1.04,2.12,445.37037037037044
2004-01-18,Romaine Lettuce,0.18,1.11,1.62,1.04,1.37,613.888888888889
2004-01-18,Oranges,0.07,0.24,0.29,0.36,0.32,332.1428571428571
2004-01-18,Potatoes,0.58,3.88,3.49,3.17,3.49,504.7413793103448
2004-01-18,Broccoli Bunches,0.3,1.71,1.41,1.24,1.24,366.6666666666667
2004-01-18,Strawberries,1.94,3.91,4.49,4.66,3.62,114.94845360824742
2004-01-18,Broccoli Crowns,0.36,2.1,1.21,1.64,1.92,377.08333333333337
2004-01-18,Carrots,0.23,0.74,0.78,0.59,0.87,223.91304347826085
2004-01-18,Cauliflower,0.18,1.23,1.77,1.74,1.39,751.3888888888889
2004-01-18,Celery,0.54,1.35,1.04,1.04,1.59,132.4074074074074
2004-01-18,Avocados,0.67,1.19,1.5,1.79,1.49,122.76119402985076
2004-01-11,Red Leaf Lettuce,0.46,1.11,1.62,1.1,2.24,229.89130434782606
2004-01-11,Romaine Lettuce,0.2,1.11,1.62,1.08,1.39,550.0
2004-01-11,Potatoes,0.58,3.88,3.49,2.39,3.99,492.6724137931035
2004-01-11,Avocados,0.7,1.25,1.45,1.62,1.37,103.21428571428575
2004-01-11,Strawberries,2.68,3.99,4.12,4.99,3.74,57.089552238805965
2004-01-11,Broccoli Bunches,0.47,1.5,1.54,1.52,1.49,221.80851063829792
2004-01-11,Broccoli Crowns,0.71,1.86,0.9,1.74,1.92,126.056338028169
2004-01-11,Carrots,0.23,0.72,0.72,0.64,0.92,226.08695652173913
2004-01-11,Cauliflower,0.25,1.31,1.63,1.89,1.81,564.0
2004-01-11,Celery,0.59,1.35,1.29,1.02,1.49,118.22033898305087
2004-01-11,Green Leaf Lettuce,0.52,1.11,1.62,1.17,2.24,195.1923076923077
2004-01-11,Iceberg Lettuce,0.31,1.25,1.32,1.72,1.32,352.4193548387097
2004-01-04,Romaine Lettuce,0.22,1.11,1.62,1.08,1.39,490.90909090909093
2004-01-04,Potatoes,0.58,3.88,3.32,3.37,3.49,506.03448275862075
2004-01-04,Avocados,0.72,1.19,1.45,1.84,1.49,107.29166666666666
2004-01-04,Strawberries,3.24,3.61,3.24,4.66,4.24,21.527777777777768
2004-01-04,Broccoli Bunches,0.43,1.66,1.36,1.49,1.39,243.02325581395348
2004-01-04,Broccoli Crowns,0.76,1.84,1.53,1.72,1.79,126.3157894736842
2004-01-04,Carrots,0.22,0.74,0.78,0.59,0.89,240.9090909090909
2004-01-04,Cauliflower,0.33,1.41,2.14,1.87,1.93,456.81818181818176
2004-01-04,Celery,0.58,1.35,1.19,0.99,1.42,113.36206896551727
2004-01-04,Green Leaf Lettuce,0.61,1.09,1.62,1.13,2.24,149.18032786885246
2004-01-04,Iceberg Lettuce,0.36,1.27,1.69,1.59,1.42,314.5833333333333
2004-01-04,Red Leaf Lettuce,0.55,1.09,1.62,1.1,2.24,175.0
2003-12-28,Romaine Lettuce,0.2,0.99,1.62,1.17,1.27,531.2500000000001
2003-12-28,Potatoes,0.58,3.88,3.46,3.37,3.49,512.0689655172415
2003-12-28,Avocados,0.75,1.16,1.79,1.57,1.25,92.33333333333336
2003-12-28,Broccoli Bunches,0.51,1.6,1.22,1.49,1.49,184.31372549019608
2003-12-28,Broccoli Crowns,0.81,1.88,1.38,1.59,1.67,101.23456790123453
